nces_school_id,event_id,event_label,affected_graduation_year,pre_graduation_years,n_pre_years_available,pre_years_available,pre_enrollment,pre_grade12_enrollment,pre_frl_share,pre_black_share,pre_hispanic_share,pre_teacher_fte,pre_student_teacher_ratio,pre_locale
220084001882,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",4,"2002,2003,2004,2005",572.25,,0.6179598600499477,0.03379970186381158,0.009078213496316183,33.25,17.194128787878785,8
220084001883,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",4,"2002,2003,2004,2005",743.25,,0.6533690599380357,0.5269581267123865,0.03200087938223601,36.75,20.272297297297296,3
220084001884,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",4,"2002,2003,2004,2005",962.75,,0.8268002714472625,0.7336436317705757,0.0594494028079296,59.15,16.297322625465007,3
220084001964,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",0,,,,,,,,,
220084001965,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",0,,,,,,,,,
220084001966,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",0,,,,,,,,,
220084001967,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",0,,,,,,,,,
220084002044,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",0,,,,,,,,,
220084002046,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",0,,,,,,,,,
220084002051,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",0,,,,,,,,,
220084002061,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",0,,,,,,,,,
220084002086,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",0,,,,,,,,,
220084002087,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",0,,,,,,,,,
220084002225,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",0,,,,,,,,,
220084002230,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",0,,,,,,,,,
220084002268,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",0,,,,,,,,,
220084002298,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",0,,,,,,,,,
220084002305,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",0,,,,,,,,,
220084002346,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",0,,,,,,,,,
220084002411,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",0,,,,,,,,,
220084002416,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",0,,,,,,,,,
220084002417,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",0,,,,,,,,,
220084002419,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",0,,,,,,,,,
220087000374,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",4,"2002,2003,2004,2005",0.0,0.0,,,,15.875,,2
220087000384,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",4,"2002,2003,2004,2005",0.0,0.0,,,,4.575,,2
220087000659,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",4,"2002,2003,2004,2005",564.75,,0.6737779902715617,0.6374755728169045,0.007225772515323367,41.85,13.524699751795895,2
220087000660,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",4,"2002,2003,2004,2005",1841.5,354.25,0.394036134900795,0.2838842887306041,0.00990741020268257,97.02499999999999,19.086877540631647,4
220087000661,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",4,"2002,2003,2004,2005",840.25,,0.35355210286463273,0.2770113917292301,0.034298685598900806,58.25,14.64804412044978,2
220087000662,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",4,"2002,2003,2004,2005",523.0,,0.8798005233950305,0.9520902999067344,0.003286185740856612,41.625,12.557558366042167,2
220087000663,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",4,"2002,2003,2004,2005",801.75,,0.4050216555756885,0.4105997424358404,0.011071310165422687,63.75,12.672729227123753,2
220087000664,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",4,"2002,2003,2004,2005",644.25,,0.2777509813459625,0.120078584777923,0.11263206931163593,46.2,13.950550852169874,2
220087000665,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",4,"2002,2003,2004,2005",628.25,,0.4447429423980415,0.2642459502196953,0.021174351479809145,36.625,17.227831094284745,8
220087000666,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",4,"2002,2003,2004,2005",847.75,,0.7169143472523,0.5525200557019345,0.0027207132177033285,62.175,13.64305612302342,4
220087000667,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",4,"2002,2003,2004,2005",460.5,,0.7874495303323696,0.6538006656939217,0.0033621349933635157,36.025000000000006,12.76104394133673,4
220087000668,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",4,"2002,2003,2004,2005",1448.75,254.5,0.5169380458661915,0.4362791745652363,0.003979414961884746,85.5,17.19486060625541,4
220087000669,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",4,"2002,2003,2004,2005",1850.75,358.0,0.25017928124546074,0.18762619619808435,0.012401026797122601,96.1,19.333689086721318,2
220087000670,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",4,"2002,2003,2004,2005",593.25,,0.5282812523378256,0.30410741974493166,0.012383589695073517,38.675000000000004,15.37251686049176,4
220087000671,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",4,"2002,2003,2004,2005",254.0,,0.6540395693758292,0.25769163542627826,0.0,21.15,12.18694834593816,4
220087000672,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",4,"2002,2003,2004,2005",502.25,,0.8528322463278921,0.9526302497736632,0.0,39.475,12.718413600407786,2
220087000675,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",4,"2002,2003,2004,2005",555.5,,0.5223473026090648,0.25889991419595715,0.012203441423533957,31.5,17.64651715751992,8
220087000676,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",4,"2002,2003,2004,2005",282.0,,0.6243641068810346,0.41835419365042725,0.021607454296303216,20.375,13.832208263605722,4
220087000677,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",4,"2002,2003,2004,2005",450.75,,0.7808319212090643,0.6921346784490213,0.003990097703388542,41.900000000000006,10.77855056388798,2
220087000678,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",4,"2002,2003,2004,2005",2081.5,415.25,0.2465241965826491,0.21675635477609628,0.020929934093275888,121.9,17.092801889265594,2
220087000680,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",4,"2002,2003,2004,2005",587.75,,0.43796126501042176,0.1449457771864213,0.007059565596019201,37.225,15.797187639657125,4
220087000681,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",4,"2002,2003,2004,2005",751.5,,0.27414551967931333,0.1637521339458334,0.043649129426147404,50.275000000000006,14.97273393822684,2
220087000682,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",4,"2002,2003,2004,2005",734.0,,0.2528426786120199,0.07637160770694415,0.003399617029454682,44.074999999999996,16.65987330447065,4
220087000683,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",4,"2002,2003,2004,2005",633.0,,0.5599700305057749,0.37275850600344573,0.01180293589185765,50.925,12.45872936299111,2
220087000684,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",4,"2002,2003,2004,2005",700.0,,0.9074739252165807,0.9131251687261801,0.0011110925202820136,59.775000000000006,12.192173998858914,2
220087000685,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",4,"2002,2003,2004,2005",314.5,,0.6778184136263974,0.6237133160830302,0.008918770087927248,33.6,9.481885210508203,2
220087000686,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",4,"2002,2003,2004,2005",1025.5,193.25,0.7095500392757839,0.8074409279382466,0.0007115749525616698,65.5,15.696269952470463,2
220087000687,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",4,"2002,2003,2004,2005",604.75,,0.37183724797762746,0.32659169092539836,0.023087329310028458,44.925,13.467334425234444,2
220087000688,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",4,"2002,2003,2004,2005",799.75,,0.41786414169309755,0.3455254036569916,0.013912043392181161,59.525,13.442553577847669,2
220087000690,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",4,"2002,2003,2004,2005",961.75,,0.6387002926986312,0.3580730437356478,0.009410542395442275,64.475,14.926393120947456,4
220087000691,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",4,"2002,2003,2004,2005",604.0,,0.5467055140798796,0.664687360341395,0.02624638643675598,31.0,20.281316773504273,2
220087000692,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",4,"2002,2003,2004,2005",246.66666666666666,,0.8539877478732979,0.9754550997299886,0.0024968789013732834,33.36666666666667,7.629676396249319,2
220087000693,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",4,"2002,2003,2004,2005",413.0,,0.6805505430942875,0.4698691673311166,0.006227131821269084,27.275,15.149654603901789,4
220087000694,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",4,"2002,2003,2004,2005",619.25,,0.3715490501706956,0.29874255238117486,0.010921347847842463,46.45,13.353550673422788,2
220087000695,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",4,"2002,2003,2004,2005",607.25,,0.35878882151658376,0.13493506645158432,0.004095630235734143,35.3,17.236370678047205,4
220087000884,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",4,"2002,2003,2004,2005",99.25,21.25,0.38022185672249503,0.22637414498451364,0.006174242424242424,7.0,16.261919504643963,2
220087001147,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",4,"2002,2003,2004,2005",685.0,,0.6493865066666668,0.40897195426690724,0.010846308731906102,48.275000000000006,14.223201294420805,8
220087001173,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",4,"2002,2003,2004,2005",803.0,,0.2809140679084625,0.15689294027001743,0.01747872137894379,51.375,15.664108964153515,4
220087001176,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",4,"2002,2003,2004,2005",753.5,,0.740381518836641,0.6337270420020431,0.008609968815535413,50.525000000000006,14.938523211626855,4
220087001392,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",4,"2002,2003,2004,2005",0.0,0.0,,,,4.675,,2
220087001397,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",4,"2002,2003,2004,2005",0.0,0.0,,,,19.625,,2
220087001546,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",3,"2003,2004,2005",717.3333333333334,,0.7413755317335785,0.5517524676384551,0.011551428791916818,51.699999999999996,13.934633525121155,2
220087001556,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",4,"2002,2003,2004,2005",777.25,,0.6442039883425466,0.41891852406053826,0.007788415527774077,48.875,15.89499658979986,4
220087001598,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",4,"2002,2003,2004,2005",657.5,,0.6507451947834441,0.6576737533858513,0.005306865860126304,51.10000000000001,12.901181119253462,2
220087001600,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",4,"2002,2003,2004,2005",542.5,,0.4866807254573787,0.22783505741080304,0.012522011682301309,37.6,14.567070655184892,8
220087002072,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",0,,,,,,,,,
220087002073,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",0,,,,,,,,,
220087002120,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",0,,,,,,,,,
220087002205,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",0,,,,,,,,,
220087002301,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",0,,,,,,,,,
220090000697,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",4,"2002,2003,2004,2005",647.25,,0.6019591304990664,0.0641104792861896,0.024730504957394095,52.625,12.302027430800186,4
220090000698,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",4,"2002,2003,2004,2005",164.0,,0.5778584936784397,0.006097899002864669,0.006088546915478764,14.375,11.439363518877503,8
220090000699,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",4,"2002,2003,2004,2005",1463.75,315.75,0.38724960408728537,0.16713835075895195,0.011608272029585375,87.25,16.811501663917916,8
220090000700,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",4,"2002,2003,2004,2005",293.5,,0.46100579853388785,0.05451011446555823,0.0008503401360544217,25.625,11.480570129825644,8
220090000701,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",4,"2002,2003,2004,2005",277.0,,0.4512479823780128,0.02614882173150925,0.0018084661067943385,19.5,14.243671507064363,8
220090000702,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",4,"2002,2003,2004,2005",453.75,,0.48105898841603695,0.008814615752402692,0.03698604993717976,36.099999999999994,12.57905927065784,4
220090000703,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",4,"2002,2003,2004,2005",507.25,,0.5471174076457191,0.32849501077509163,0.011200350318146072,38.425,13.289062109264291,2
220090000704,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",4,"2002,2003,2004,2005",390.25,,0.5615558131989041,0.025984314706599298,0.034665415399684,31.9,12.23641400864178,4
220090000706,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",4,"2002,2003,2004,2005",497.0,,0.5547174884414956,0.008488667581906261,0.027167459668697155,34.3,14.497889576057396,4
220090000707,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",4,"2002,2003,2004,2005",387.0,,0.6462407777946185,0.009950394111708744,0.019549568166364918,34.875,11.089205201916943,4
220090000708,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",4,"2002,2003,2004,2005",252.0,,0.6609102050052833,0.00584822809974196,0.04445316547116827,19.5,12.889136904761905,4
220090000709,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",4,"2002,2003,2004,2005",575.0,,0.7581691091487028,0.5312479658693388,0.006522675295897636,60.650000000000006,9.565205761647094,4
220090000710,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",4,"2002,2003,2004,2005",445.0,,0.547929252045634,0.07805995689384887,0.037708791884839436,37.474999999999994,11.878985420479642,4
220090000711,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",4,"2002,2003,2004,2005",631.75,,0.4379172102165722,0.05338340904148231,0.02372807916491884,42.3,14.952360429557155,4
220090000712,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",4,"2002,2003,2004,2005",421.25,,0.4744695725902124,0.04924239780652309,0.005347646320687446,30.1,14.096779682128878,4
220090000713,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",4,"2002,2003,2004,2005",345.5,,0.4958348621214546,0.04634477620377024,0.03181277298649364,31.1,11.1178944436535,4
220090000714,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",4,"2002,2003,2004,2005",373.0,,0.5454353034492331,0.059699266618628524,0.01088374369654516,28.725,13.011141932501156,4
220090000716,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",4,"2002,2003,2004,2005",765.25,,0.6273341831698153,0.2860042723038945,0.013421655398073603,51.35,14.910164749699426,4
220090000717,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",4,"2002,2003,2004,2005",410.75,,0.7790604358884565,0.5085398950996731,0.023203933620798187,40.025,10.288940108855364,4
220090000718,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",4,"2002,2003,2004,2005",453.5,,0.779832761517099,0.485815814767963,0.01357544335565806,40.3,11.277873476656593,4
220090000719,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",4,"2002,2003,2004,2005",230.75,,0.44427841049632755,0.14879064320074603,0.019625870626424378,20.475,11.289408371715696,8
220090000721,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",4,"2002,2003,2004,2005",1216.5,268.75,0.3647833734316812,0.0328186033903771,0.021861644006426723,72.05,16.85040596399896,4
220090000722,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",4,"2002,2003,2004,2005",529.75,,0.7591656608893899,0.5687399867522085,0.0017593624229746015,49.275,10.585683585060167,2
220090000724,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",4,"2002,2003,2004,2005",763.75,,0.7927954563231125,0.5930696240516861,0.006574453304790509,76.95,9.954247499401564,2
220090000725,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",4,"2002,2003,2004,2005",1484.5,343.75,0.48853420613146226,0.3486561944499112,0.005952775184058149,89.85000000000001,16.48922350331749,2
220090000727,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",4,"2002,2003,2004,2005",606.25,,0.6873867004224965,0.5187293626947123,0.0023061730086424404,47.74999999999999,12.694676702152417,2
220090001520,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",4,"2002,2003,2004,2005",33.75,0.0,0.6681536835748791,0.62851966873706,0.0078125,0.875,12.857142857142858,4
220090001547,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",3,"2003,2004,2005",6.0,0.0,0.3333333333333333,0.5833333333333333,0.0,1.65,4.304347826086957,2
220090001603,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",4,"2002,2003,2004,2005",286.25,,0.5092759637023015,0.0816411023133263,0.023679296664242414,19.8,14.22218018861457,4
220090001968,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",0,,,,,,,,,
220090001999,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",1,2002,,,,,,,,
220090002119,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",0,,,,,,,,,
220090002194,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",0,,,,,,,,,
220090002330,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",0,,,,,,,,,
220090002339,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",0,,,,,,,,,
220096000729,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",4,"2002,2003,2004,2005",205.75,,0.3510669834370867,0.0,0.0011627906976744186,11.725,17.62583612040134,7
220096000730,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",4,"2002,2003,2004,2005",289.0,,0.6459420024695297,0.23030291801598238,0.0016311566866797724,19.95,14.54136528028933,7
220096000731,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",4,"2002,2003,2004,2005",448.5,,0.6528634645436775,0.21403815233264675,0.0027983496711280263,32.05,14.024438739152274,6
220096000732,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",4,"2002,2003,2004,2005",532.25,117.75,0.41861220701811064,0.1772173379466616,0.0028451189454906925,35.775000000000006,14.926852740081976,6
220096000733,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",4,"2002,2003,2004,2005",211.5,,0.5798031004862295,0.23475815290111302,0.0011961722488038277,13.8,15.416926142732594,6
220096000734,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",4,"2002,2003,2004,2005",236.0,46.5,0.49218391555229585,0.04651074685447708,0.0032018465628424137,17.975,13.185154960572163,7
220096000735,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",4,"2002,2003,2004,2005",159.25,,0.41041655292801776,0.0,0.0,11.625,13.642999046408137,7
220096000736,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",4,"2002,2003,2004,2005",399.0,,0.6447827521668865,0.03570214283946121,0.014345462799571397,25.425,15.696339419335528,7
220096000738,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",4,"2002,2003,2004,2005",199.0,,0.6307966207179175,0.060536128922232216,0.008671745204083231,12.850000000000001,15.53774898265153,7
220096001187,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",4,"2002,2003,2004,2005",0.0,0.0,,,,0.725,,7
220096002149,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",0,,,,,,,,,
220096002153,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",0,,,,,,,,,
220099000740,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",4,"2002,2003,2004,2005",201.75,,0.798181738859705,1.0,0.0,10.4,20.02355690286725,6
